pair,fmt,I,rmse,rate_Hz,rel
32bits,float32,1.4120603015075377,1.2881485047683714e-08,9990.0,7.289776660809724e-12
32bits,posit32,1.4120603015075377,1.2881485047683714e-08,9990.0,7.289776660809724e-12
32bits,float32,1.4211055276381908,7.463684128900667e-09,9990.0,4.230630584661965e-12
32bits,posit32,1.4211055276381908,7.463684128900667e-09,9990.0,4.230630584661965e-12
32bits,float32,1.430150753768844,2.0458829854242786e-09,9990.0,1.1615485041185569e-12
32bits,posit32,1.430150753768844,2.0458829854242786e-09,9990.0,1.1615485041185569e-12
32bits,float32,1.4391959798994973,3.37191815805211e-09,9990.0,1.9175179388773693e-12
32bits,posit32,1.4391959798994973,3.37191815805211e-09,9990.0,1.9175179388773693e-12
32bits,float32,1.4482412060301506,8.789719526221842e-09,9990.0,5.006617673503263e-12
32bits,posit32,1.4482412060301506,8.789719526221842e-09,9990.0,5.006617673503263e-12
32bits,float32,1.457286432160804,1.4207520445004887e-08,9990.0,8.105799435553132e-12
32bits,posit32,1.457286432160804,1.4207520445004887e-08,9990.0,8.105799435553132e-12
32bits,float32,1.4663316582914572,1.807196573461666e-08,9990.0,1.032743019439087e-11
32bits,posit32,1.4663316582914572,1.807196573461666e-08,9990.0,1.032743019439087e-11
32bits,float32,1.4753768844221105,1.2654164815833613e-08,9990.0,7.243205892609174e-12
32bits,posit32,1.4753768844221105,1.2654164815833613e-08,9990.0,7.243205892609174e-12
32bits,float32,1.4844221105527637,7.236363897050566e-09,9990.0,4.148865694793936e-12
32bits,posit32,1.4844221105527637,7.236363897050566e-09,9990.0,4.148865694793936e-12
32bits,float32,1.493467336683417,1.8185625288808355e-09,9990.0,1.044359492682164e-12
32bits,posit32,1.493467336683417,1.8185625288808355e-09,9990.0,1.044359492682164e-12
32bits,float32,1.5025125628140703,3.599238614595553e-09,9990.0,2.0703625055261323e-12
32bits,posit32,1.5025125628140703,3.599238614595553e-09,9990.0,2.0703625055261323e-12
32bits,float32,1.5115577889447236,9.0170395333786e-09,9990.0,5.195350808253332e-12
32bits,posit32,1.5115577889447236,9.0170395333786e-09,9990.0,5.195350808253332e-12
32bits,float32,1.5206030150753769,1.4434840676854989e-08,9990.0,8.330656516783741e-12
32bits,posit32,1.5206030150753769,1.4434840676854989e-08,9990.0,8.330656516783741e-12
32bits,float32,1.5296482412060302,1.78446457274599e-08,9990.0,1.0315556846385578e-11
32bits,posit32,1.5296482412060302,1.78446457274599e-08,9990.0,1.0315556846385578e-11
32bits,float32,1.5386934673366832,1.2426844134596828e-08,9990.0,7.195555012010146e-12
32bits,posit32,1.5386934673366832,1.2426844134596828e-08,9990.0,7.195555012010146e-12
32bits,float32,1.5477386934673365,7.0090432158137815e-09,9990.0,4.065201488777813e-12
32bits,posit32,1.5477386934673365,7.0090432158137815e-09,9990.0,4.065201488777813e-12
32bits,float32,1.5567839195979898,1.5912422970307344e-09,9990.0,9.244442795376918e-13
32bits,posit32,1.5567839195979898,1.5912422970307344e-09,9990.0,9.244442795376918e-13
32bits,float32,1.565829145728643,3.826559071138996e-09,9990.0,2.2267688283054197e-12
32bits,posit32,1.565829145728643,3.826559071138996e-09,9990.0,2.2267688283054197e-12
32bits,float32,1.5748743718592964,9.2443597652287e-09,9990.0,5.3884894787515515e-12
32bits,posit32,1.5748743718592964,9.2443597652287e-09,9990.0,5.3884894787515515e-12
32bits,float32,1.5839195979899496,1.4662160908705089e-08,9990.0,8.560770972710037e-12
32bits,posit32,1.5839195979899496,1.4662160908705089e-08,9990.0,8.560770972710037e-12
32bits,float32,1.592964824120603,1.7617325046223117e-08,9990.0,1.030340502945487e-11
32bits,posit32,1.592964824120603,1.7617325046223117e-08,9990.0,1.030340502945487e-11
32bits,float32,1.6020100502512562,1.2199523902746727e-08,9990.0,7.146786537485326e-12
32bits,posit32,1.6020100502512562,1.2199523902746727e-08,9990.0,7.146786537485326e-12
32bits,float32,1.6110552763819095,6.781723208657022e-09,9990.0,3.979571678698288e-12
32bits,posit32,1.6110552763819095,6.781723208657022e-09,9990.0,3.979571678698288e-12
32bits,float32,1.6201005025125628,1.363922065180633e-09,9990.0,8.017064777781989e-13
32bits,posit32,1.6201005025125628,1.363922065180633e-09,9990.0,8.017064777781989e-13
32bits,float32,1.629145728643216,4.053879078295756e-09,9990.0,2.3868626104204377e-12
32bits,posit32,1.629145728643216,4.053879078295756e-09,9990.0,2.3868626104204377e-12
32bits,float32,1.6381909547738693,9.471680221772144e-09,9990.0,5.586189757398375e-12
32bits,posit32,1.6381909547738693,9.471680221772144e-09,9990.0,5.586189757398375e-12
32bits,float32,1.6472361809045226,1.4889481365248533e-08,9990.0,8.796329500817468e-12
32bits,posit32,1.6472361809045226,1.4889481365248533e-08,9990.0,8.796329500817468e-12
32bits,float32,1.6562814070351757,1.7390004814373015e-08,9990.0,1.0290965509881088e-11
32bits,posit32,1.6562814070351757,1.7390004814373015e-08,9990.0,1.0290965509881088e-11
32bits,float32,1.665326633165829,1.1972203895589966e-08,9990.0,7.0968605420863344e-12
32bits,posit32,1.665326633165829,1.1972203895589966e-08,9990.0,7.0968605420863344e-12
32bits,float32,1.6743718592964822,6.5544027521135785e-09,9990.0,3.89190549004732e-12
32bits,posit32,1.6743718592964822,6.5544027521135785e-09,9990.0,3.89190549004732e-12
32bits,float32,1.6834170854271355,1.1366016086371899e-09,9990.0,6.760451089087405e-13
32bits,posit32,1.6834170854271355,1.1366016086371899e-09,9990.0,6.760451089087405e-13
32bits,float32,1.6924623115577888,4.281199759532541e-09,9990.0,2.5507764905313946e-12
32bits,posit32,1.6924623115577888,4.281199759532541e-09,9990.0,2.5507764905313946e-12
32bits,float32,1.701507537688442,9.699000678315588e-09,9990.0,5.788615042704814e-12
32bits,posit32,1.701507537688442,9.699000678315588e-09,9990.0,5.788615042704814e-12
32bits,float32,1.7105527638190954,1.5116801597098636e-08,9990.0,9.03752733493887e-12
32bits,posit32,1.7105527638190954,1.5116801597098636e-08,9990.0,9.03752733493887e-12
32bits,float32,1.7195979899497487,1.7162684582522913e-08,9990.0,1.0278227669129864e-11
32bits,posit32,1.7195979899497487,1.7162684582522913e-08,9990.0,1.0278227669129864e-11
32bits,float32,1.728643216080402,1.1744883439046524e-08,9990.0,7.0457349109580155e-12
32bits,posit32,1.728643216080402,1.1744883439046524e-08,9990.0,7.0457349109580155e-12
32bits,float32,1.7376884422110552,6.327082295570136e-09,9990.0,3.802129687230955e-12
32bits,posit32,1.7376884422110552,6.327082295570136e-09,9990.0,3.802129687230955e-12
32bits,float32,1.7467336683417085,9.092813767870888e-10,9990.0,5.473547319108089e-13
32bits,posit32,1.7467336683417085,9.092813767870888e-10,9990.0,5.473547319108089e-13
32bits,float32,1.7557788944723618,4.5085197666893e-09,9990.0,2.7186480226017074e-12
32bits,posit32,1.7557788944723618,4.5085197666893e-09,9990.0,2.7186480226017074e-12
32bits,float32,1.7648241206030149,9.92632091016569e-09,9990.0,5.99593663804362e-12
32bits,posit32,1.7648241206030149,9.92632091016569e-09,9990.0,5.99593663804362e-12
32bits,float32,1.7738693467336681,1.5344121828948735e-08,9990.0,9.284569578117828e-12
32bits,posit32,1.7738693467336681,1.5344121828948735e-08,9990.0,9.284569578117828e-12
32bits,float32,1.7829145728643214,1.693536412597947e-08,9990.0,1.026518050937947e-11
32bits,posit32,1.7829145728643214,1.693536412597947e-08,9990.0,1.026518050937947e-11
32bits,float32,1.7919597989949747,1.1517562982503081e-08,9990.0,6.993366163364593e-12
32bits,posit32,1.7919597989949747,1.1517562982503081e-08,9990.0,6.993366163364593e-12
32bits,float32,1.801005025125628,6.099762063720034e-09,9990.0,3.710167330352183e-12
32bits,posit32,1.801005025125628,6.099762063720034e-09,9990.0,3.710167330352183e-12
32bits,float32,1.8100502512562813,6.819609202436456e-10,9990.0,4.1552421267977096e-13
32bits,posit32,1.8100502512562813,6.819609202436456e-10,9990.0,4.1552421267977096e-13
32bits,float32,1.8190954773869346,4.735839998539401e-09,9990.0,2.890622856326895e-12
32bits,posit32,1.8190954773869346,4.735839998539401e-09,9990.0,2.890622856326895e-12
32bits,float32,1.8281407035175878,1.0153641366709133e-08,9990.0,6.208334647685321e-12
32bits,posit32,1.8281407035175878,1.0153641366709133e-08,9990.0,6.208334647685321e-12
32bits,float32,1.8371859296482411,1.557144228549218e-08,9990.0,9.537671394906007e-12
32bits,posit32,1.8371859296482411,1.557144228549218e-08,9990.0,9.537671394906007e-12
32bits,float32,1.8462311557788944,1.6708043669436026e-08,9990.0,1.0251812768090748e-11
32bits,posit32,1.8462311557788944,1.6708043669436026e-08,9990.0,1.0251812768090748e-11
32bits,float32,1.8552763819095477,1.129024275065298e-08,9990.0,6.939708539973799e-12
32bits,posit32,1.8552763819095477,1.129024275065298e-08,9990.0,6.939708539973799e-12
32bits,float32,1.864321608040201,5.872441831869933e-09,9990.0,3.6159374085092758e-12
32bits,posit32,1.864321608040201,5.872441831869933e-09,9990.0,3.6159374085092758e-12
32bits,float32,1.8733668341708543,4.546404637002024e-10,9990.0,2.8043734265024035e-13
32bits,posit32,1.8733668341708543,4.546404637002024e-10,9990.0,2.8043734265024035e-13
32bits,float32,1.8824120603015073,4.963160679776186e-09,9990.0,3.0668534329879454e-12
32bits,posit32,1.8824120603015073,4.963160679776186e-09,9990.0,3.0668534329879454e-12
32bits,float32,1.8914572864321606,1.0380961598559233e-08,9990.0,6.425997548577237e-12
32bits,posit32,1.8914572864321606,1.0380961598559233e-08,9990.0,6.425997548577237e-12
32bits,float32,1.9005025125628139,1.579876274203562e-08,9990.0,9.797058357321953e-12
32bits,posit32,1.9005025125628139,1.579876274203562e-08,9990.0,9.797058357321953e-12
32bits,float32,1.9095477386934672,1.6480723437585927e-08,9990.0,1.023811262237708e-11
32bits,posit32,1.9095477386934672,1.6480723437585927e-08,9990.0,1.023811262237708e-11
32bits,float32,1.9185929648241205,1.1062922518802879e-08,9990.0,6.8847137210633766e-12
32bits,posit32,1.9185929648241205,1.1062922518802879e-08,9990.0,6.8847137210633766e-12
32bits,float32,1.9276381909547737,5.64512137532649e-09,9990.0,3.519354865873377e-12
32bits,posit32,1.9276381909547737,5.64512137532649e-09,9990.0,3.519354865873377e-12
32bits,float32,1.936683417085427,2.273202318501012e-10,9990.0,1.4197210052192098e-13
32bits,posit32,1.936683417085427,2.273202318501012e-10,9990.0,1.4197210052192098e-13
32bits,float32,1.9457286432160803,5.190480686932946e-09,9990.0,3.2474989891059924e-12
32bits,posit32,1.9457286432160803,5.190480686932946e-09,9990.0,3.2474989891059924e-12
32bits,float32,1.9547738693467336,1.0608281830409333e-08,9990.0,6.649123701563252e-12
32bits,posit32,1.9547738693467336,1.0608281830409333e-08,9990.0,6.649123701563252e-12
32bits,float32,1.9638190954773869,1.602608274919238e-08,9990.0,1.0062967240169825e-11
32bits,posit32,1.9638190954773869,1.602608274919238e-08,9990.0,1.0062967240169825e-11
32bits,float32,1.9728643216080402,1.6253403205735825e-08,9990.0,1.0224067371033676e-11
32bits,posit32,1.9728643216080402,1.6253403205735825e-08,9990.0,1.0224067371033676e-11
32bits,float32,1.9819095477386934,1.0835602062259435e-08,9990.0,6.828330948182847e-12
32bits,posit32,1.9819095477386934,1.0835602062259435e-08,9990.0,6.828330948182847e-12
32bits,float32,1.9909547738693467,5.417801143476389e-09,9990.0,3.4203307715958047e-12
32bits,posit32,1.9909547738693467,5.417801143476389e-09,9990.0,3.4203307715958047e-12
32bits,float32,2.0,0.0,9990.0,0.0
32bits,posit32,2.0,0.0,9990.0,0.0
