pair,fmt,I,pearson,spike_rmse,spec_entropy
24bits,posit24,-1.0476190476190477,1.0,0.0,2.4092320895202515
24bits,float24,-1.037593984962406,1.0,0.0,2.4092320895202475
24bits,posit20,-1.037593984962406,1.0,0.0,2.4092320895202475
24bits,posit24,-1.037593984962406,1.0,0.0,2.409232089520246
24bits,float24,-1.0275689223057645,1.0,0.0,2.409232089520246
24bits,posit20,-1.0275689223057645,1.0,0.0,2.409232089520246
24bits,posit24,-1.0275689223057645,1.0,0.0,2.409232089520246
24bits,float24,-1.0175438596491229,1.0,0.0,2.4092320895202475
24bits,posit20,-1.0175438596491229,1.0,0.0,2.409232089520249
24bits,posit24,-1.0175438596491229,0.9999999999999993,0.0,2.4092320895202506
24bits,float24,-1.0075187969924813,1.0,0.0,2.4092320895202475
24bits,posit20,-1.0075187969924813,1.0,0.0,2.4092320895202475
24bits,posit24,-1.0075187969924813,1.0,0.0,2.4092320895202484
24bits,float24,-0.9974937343358397,0.9999999999999998,0.0,2.4092320895202533
24bits,posit20,-0.9974937343358397,0.9999999999999997,0.0,2.4092320895202493
24bits,posit24,-0.9974937343358397,0.9999999999999987,0.0,2.4092320895202484
24bits,float24,-0.987468671679198,0.9999999999999993,0.0,2.4092320895202493
24bits,posit20,-0.987468671679198,1.0,0.0,2.409232089520252
24bits,posit24,-0.987468671679198,0.9999999999999999,0.0,2.4092320895202457
24bits,float24,-0.9774436090225564,1.0,0.0,2.4092320895202475
24bits,posit20,-0.9774436090225564,1.0,0.0,2.4092320895202493
24bits,posit24,-0.9774436090225564,0.9999999999999992,0.0,2.409232089520251
24bits,float24,-0.9674185463659148,0.9999999999999997,0.0,2.4092320895202484
24bits,posit20,-0.9674185463659148,1.0,0.0,2.4092320895202484
24bits,posit24,-0.9674185463659148,0.9999999999999994,0.0,2.4092320895202475
24bits,float24,-0.9573934837092732,1.0,0.0,2.4092320895202484
24bits,posit20,-0.9573934837092732,0.9999999999999999,0.0,2.4092320895202475
24bits,posit24,-0.9573934837092732,1.0,0.0,2.4092320895202475
24bits,float24,-0.9473684210526316,1.0,0.0,2.409232089520249
24bits,posit20,-0.9473684210526316,1.0,0.0,2.4092320895202457
24bits,posit24,-0.9473684210526316,1.0,0.0,2.4092320895202484
24bits,float24,-0.93734335839599,0.9999999999999997,0.0,2.409232089520251
24bits,posit20,-0.93734335839599,0.9999999999999996,0.0,2.4092320895202515
24bits,posit24,-0.93734335839599,1.0,0.0,2.409232089520251
24bits,float24,-0.9273182957393484,1.0,0.0,2.4092320895202475
24bits,posit20,-0.9273182957393484,1.0,0.0,2.4092320895202475
24bits,posit24,-0.9273182957393484,1.0,0.0,2.4092320895202493
24bits,float24,-0.9172932330827068,1.0,0.0,2.409232089520246
24bits,posit20,-0.9172932330827068,1.0,0.0,2.4092320895202493
24bits,posit24,-0.9172932330827068,1.0,0.0,2.4092320895202484
24bits,float24,-0.9072681704260652,1.0,0.0,2.4092320895202493
24bits,posit20,-0.9072681704260652,0.9999999999999999,0.0,2.4092320895202493
24bits,posit24,-0.9072681704260652,1.0,0.0,2.409232089520249
24bits,float24,-0.8972431077694236,1.0,0.0,2.4092320895202457
24bits,posit20,-0.8972431077694236,1.0,0.0,2.409232089520248
24bits,posit24,-0.8972431077694236,1.0,0.0,2.4092320895202515
24bits,float24,-0.887218045112782,0.9999999999999997,0.0,2.4092320895202493
24bits,posit20,-0.887218045112782,0.999999999999999,0.0,2.409232089520249
24bits,posit24,-0.887218045112782,0.9999999999999994,0.0,2.4092320895202484
24bits,float24,-0.8771929824561404,1.0,0.0,2.4092320895202493
24bits,posit20,-0.8771929824561404,1.0,0.0,2.4092320895202475
24bits,posit24,-0.8771929824561404,1.0,0.0,2.4092320895202524
24bits,float24,-0.8671679197994988,0.9999999999999993,0.0,2.409232089520246
24bits,posit20,-0.8671679197994988,0.9999999999999994,0.0,2.409232089520252
24bits,posit24,-0.8671679197994988,0.9999999999999997,0.0,2.4092320895202457
24bits,float24,-0.8571428571428572,1.0,0.0,2.409232089520249
24bits,posit20,-0.8571428571428572,0.999999999999999,0.0,2.409232089520249
24bits,posit24,-0.8571428571428572,0.9999999999999999,0.0,2.4092320895202484
24bits,float24,-0.8471177944862156,1.0,0.0,2.4092320895202475
24bits,posit20,-0.8471177944862156,0.9999999999999994,0.0,2.4092320895202493
24bits,posit24,-0.8471177944862156,0.9999999999999992,0.0,2.4092320895202475
24bits,float24,-0.837092731829574,0.9999999999999996,0.0,2.409232089520248
24bits,posit20,-0.837092731829574,0.9999999999999998,0.0,2.409232089520249
24bits,posit24,-0.837092731829574,0.9999999999999996,0.0,2.4092320895202493
24bits,float24,-0.8270676691729324,0.9999999999999989,0.0,2.4092320895202484
24bits,posit20,-0.8270676691729324,1.0,0.0,2.409232089520245
24bits,posit24,-0.8270676691729324,0.9999999999999999,0.0,2.4092320895202475
24bits,float24,-0.8170426065162908,1.0,0.0,2.4092320895202515
24bits,posit20,-0.8170426065162908,0.9999999999999999,0.0,2.4092320895202457
24bits,posit24,-0.8170426065162908,0.9999999999999998,0.0,2.409232089520251
24bits,float24,-0.8070175438596492,1.0,0.0,2.4092320895202506
24bits,posit20,-0.8070175438596492,0.9999999999999993,0.0,2.409232089520249
24bits,posit24,-0.8070175438596492,0.9999999999999996,0.0,2.409232089520249
24bits,float24,-0.7969924812030076,1.0,0.0,2.409232089520246
24bits,posit20,-0.7969924812030076,0.9999999999999997,0.0,2.4092320895202484
24bits,posit24,-0.7969924812030076,1.0,0.0,2.409232089520249
24bits,float24,-0.786967418546366,0.9999999999999996,0.0,2.4092320895202546
24bits,posit20,-0.786967418546366,1.0,0.0,2.409232089520251
24bits,posit24,-0.786967418546366,1.0,0.0,2.409232089520249
24bits,float24,-0.7769423558897244,1.0,0.0,2.4092320895202457
24bits,posit20,-0.7769423558897244,1.0,0.0,2.4092320895202457
24bits,posit24,-0.7769423558897244,0.9999999999999997,0.0,2.409232089520248
24bits,float24,-0.7669172932330828,0.9999999999999999,0.0,2.409232089520251
24bits,posit20,-0.7669172932330828,1.0,0.0,2.4092320895202475
24bits,posit24,-0.7669172932330828,0.9999999999999997,0.0,2.409232089520249
24bits,float24,-0.7568922305764412,0.9999999999999996,0.0,2.4092320895202515
24bits,posit20,-0.7568922305764412,1.0,0.0,2.4092320895202546
24bits,posit24,-0.7568922305764412,0.9999999999999994,0.0,2.409232089520248
24bits,float24,-0.7468671679197996,0.9999999999999997,0.0,2.4092320895202493
24bits,posit20,-0.7468671679197996,0.9999999999999987,0.0,2.4092320895202493
24bits,posit24,-0.7468671679197996,0.9999999999999999,0.0,2.4092320895202506
24bits,float24,-0.736842105263158,0.9999999999999999,0.0,2.4092320895202457
24bits,posit20,-0.736842105263158,1.0,0.0,2.409232089520248
24bits,posit24,-0.736842105263158,1.0,0.0,2.409232089520246
24bits,float24,-0.7268170426065164,1.0,0.0,2.4092320895202506
24bits,posit20,-0.7268170426065164,0.9999999999999999,0.0,2.4092320895202493
24bits,posit24,-0.7268170426065164,0.9999999999999991,0.0,2.409232089520251
24bits,float24,-0.7167919799498748,1.0,0.0,2.409232089520249
24bits,posit20,-0.7167919799498748,1.0,0.0,2.4092320895202484
24bits,posit24,-0.7167919799498748,0.9999999999999997,0.0,2.4092320895202475
24bits,float24,-0.7067669172932332,1.0,0.0,2.4092320895202475
24bits,posit20,-0.7067669172932332,1.0,0.0,2.4092320895202506
24bits,posit24,-0.7067669172932332,1.0,0.0,2.4092320895202457
24bits,float24,-0.6967418546365916,0.9999999999999996,0.0,2.409232089520249
24bits,posit20,-0.6967418546365916,1.0,0.0,2.4092320895202493
24bits,posit24,-0.6967418546365916,1.0,0.0,2.4092320895202475
24bits,float24,-0.68671679197995,1.0,0.0,2.409232089520251
24bits,posit20,-0.68671679197995,0.999999999999999,0.0,2.4092320895202493
24bits,posit24,-0.68671679197995,0.9999999999999997,0.0,2.4092320895202493
24bits,float24,-0.6766917293233083,0.9999999999999989,0.0,2.4092320895202506
24bits,posit20,-0.6766917293233083,0.9999999999999993,0.0,2.4092320895202493
24bits,posit24,-0.6766917293233083,0.9999999999999993,0.0,2.4092320895202515
24bits,float24,-0.6666666666666667,1.0,0.0,2.409232089520246
24bits,posit20,-0.6666666666666667,1.0,0.0,2.4092320895202475
24bits,posit24,-0.6666666666666667,1.0,0.0,2.4092320895202515
24bits,float24,-0.6566416040100251,1.0,0.0,2.409232089520248
24bits,posit20,-0.6566416040100251,0.9999999999999997,0.0,2.4092320895202515
24bits,posit24,-0.6566416040100251,0.9999999999999993,0.0,2.4092320895202484
24bits,float24,-0.6466165413533835,1.0,0.0,2.4092320895202506
24bits,posit20,-0.6466165413533835,1.0,0.0,2.4092320895202475
24bits,posit24,-0.6466165413533835,1.0,0.0,2.4092320895202475
24bits,float24,-0.6365914786967419,1.0,0.0,2.409232089520249
24bits,posit20,-0.6365914786967419,0.9999999999999988,0.0,2.4092320895202493
24bits,posit24,-0.6365914786967419,1.0,0.0,2.409232089520251
24bits,float24,-0.6265664160401003,1.0,0.0,2.4092320895202457
24bits,posit20,-0.6265664160401003,1.0,0.0,2.4092320895202484
24bits,posit24,-0.6265664160401003,1.0,0.0,2.409232089520251
24bits,float24,-0.6165413533834587,1.0,0.0,2.4092320895202515
24bits,posit20,-0.6165413533834587,1.0,0.0,2.4092320895202493
24bits,posit24,-0.6165413533834587,0.9999999999999994,0.0,2.409232089520251
24bits,float24,-0.6065162907268171,0.9999999999999994,0.0,2.409232089520246
24bits,posit20,-0.6065162907268171,0.9999999999999997,0.0,2.4092320895202493
24bits,posit24,-0.6065162907268171,0.9999999999999998,0.0,2.409232089520244
24bits,float24,-0.5964912280701755,1.0,0.0,2.4092320895202484
24bits,posit20,-0.5964912280701755,0.9999999999999991,0.0,2.4092320895202493
24bits,posit24,-0.5964912280701755,0.9999999999999994,0.0,2.4092320895202475
24bits,float24,-0.5864661654135339,1.0,0.0,2.409232089520251
24bits,posit20,-0.5864661654135339,1.0,0.0,2.4092320895202457
24bits,posit24,-0.5864661654135339,0.9999999999999989,0.0,2.4092320895202457
24bits,float24,-0.5764411027568923,0.9999999999999997,0.0,2.4092320895202475
24bits,posit20,-0.5764411027568923,1.0,0.0,2.409232089520248
24bits,posit24,-0.5764411027568923,1.0,0.0,2.4092320895202484
24bits,float24,-0.5664160401002507,0.999999999999999,0.0,2.409232089520248
24bits,posit20,-0.5664160401002507,0.9999999999999998,0.0,2.409232089520248
24bits,posit24,-0.5664160401002507,1.0,0.0,2.4092320895202506
24bits,float24,-0.5563909774436091,0.999999999999999,0.0,2.4092320895202515
24bits,posit20,-0.5563909774436091,0.9999999999999992,0.0,2.4092320895202484
24bits,posit24,-0.5563909774436091,0.9999999999999994,0.0,2.4092320895202475
24bits,float24,-0.5463659147869675,0.9999999999999996,0.0,2.4092320895202524
24bits,posit20,-0.5463659147869675,1.0,0.0,2.409232089520246
24bits,posit24,-0.5463659147869675,1.0,0.0,2.409232089520251
24bits,float24,-0.5363408521303259,1.0,0.0,2.409232089520246
24bits,posit20,-0.5363408521303259,1.0,0.0,2.4092320895202457
24bits,posit24,-0.5363408521303259,1.0,0.0,2.4092320895202475
24bits,float24,-0.5263157894736843,0.9999999999999993,0.0,2.4092320895202457
24bits,posit20,-0.5263157894736843,0.9999999999999998,0.0,2.4092320895202493
24bits,posit24,-0.5263157894736843,1.0,0.0,2.409232089520251
24bits,float24,-0.5162907268170427,1.0,0.0,2.409232089520249
24bits,posit20,-0.5162907268170427,1.0,0.0,2.409232089520251
24bits,posit24,-0.5162907268170427,1.0,0.0,2.409232089520251
24bits,float24,-0.5062656641604011,1.0,0.0,2.4092320895202524
24bits,posit20,-0.5062656641604011,0.9999999999999998,0.0,2.4092320895202475
24bits,posit24,-0.5062656641604011,1.0,0.0,2.4092320895202506
24bits,float24,-0.4962406015037595,1.0,0.0,2.409232089520248
24bits,posit20,-0.4962406015037595,1.0,0.0,2.409232089520248
24bits,posit24,-0.4962406015037595,1.0,0.0,2.4092320895202515
24bits,float24,-0.4862155388471179,0.9999999999999992,0.0,2.4092320895202475
24bits,posit20,-0.4862155388471179,0.9999999999999992,0.0,2.4092320895202475
24bits,posit24,-0.4862155388471179,0.9999999999999994,0.0,2.4092320895202493
24bits,float24,-0.4761904761904763,1.0,0.0,2.4092320895202457
24bits,posit20,-0.4761904761904763,1.0,0.0,2.4092320895202457
24bits,posit24,-0.4761904761904763,0.9999999999999998,0.0,2.4092320895202475
24bits,float24,-0.46616541353383467,1.0,0.0,2.4092320895202475
24bits,posit20,-0.46616541353383467,1.0,0.0,2.4092320895202475
24bits,posit24,-0.46616541353383467,1.0,0.0,2.4092320895202533
24bits,float24,-0.45614035087719307,1.0,0.0,2.4092320895202493
24bits,posit20,-0.45614035087719307,1.0,0.0,2.4092320895202493
24bits,posit24,-0.45614035087719307,0.9999999999999991,0.0,2.4092320895202493
24bits,float24,-0.44611528822055146,1.0,0.0,2.409232089520251
24bits,posit20,-0.44611528822055146,1.0,0.0,2.409232089520251
24bits,posit24,-0.44611528822055146,0.9999999999999993,0.0,2.4092320895202524
24bits,float24,-0.43609022556390986,1.0,0.0,2.4092320895202506
24bits,posit20,-0.43609022556390986,1.0,0.0,2.4092320895202506
24bits,posit24,-0.43609022556390986,0.9999999999999997,0.0,2.4092320895202484
24bits,float24,-0.42606516290726826,1.0,0.0,2.409232089520248
24bits,posit20,-0.42606516290726826,1.0,0.0,2.409232089520248
24bits,posit24,-0.42606516290726826,0.9999999999999999,0.0,2.4092320895202506
24bits,float24,-0.41604010025062665,0.9999999999999996,0.0,2.4092320895202524
24bits,posit20,-0.41604010025062665,0.9999999999999996,0.0,2.4092320895202524
24bits,posit24,-0.41604010025062665,1.0,0.0,2.4092320895202546
24bits,float24,-0.40601503759398505,0.9999999999999999,0.0,2.4092320895202457
24bits,posit20,-0.40601503759398505,0.9999999999999999,0.0,2.4092320895202457
24bits,posit24,-0.40601503759398505,0.9999999999999999,0.0,2.4092320895202475
24bits,float24,-0.39598997493734345,1.0,0.0,2.4092320895202524
24bits,posit20,-0.39598997493734345,1.0,0.0,2.4092320895202524
24bits,posit24,-0.39598997493734345,0.9999999999999994,0.0,2.409232089520251
24bits,float24,-0.38596491228070184,1.0,0.0,2.409232089520249
24bits,posit20,-0.38596491228070184,1.0,0.0,2.409232089520249
24bits,posit24,-0.38596491228070184,1.0,0.0,2.4092320895202475
24bits,float24,-0.37593984962406024,0.9999999999999999,0.0,2.4092320895202475
24bits,posit20,-0.37593984962406024,0.9999999999999999,0.0,2.4092320895202475
24bits,posit24,-0.37593984962406024,1.0,0.0,2.4092320895202524
24bits,float24,-0.36591478696741864,1.0,0.0,2.4092320895202475
24bits,posit20,-0.36591478696741864,1.0,0.0,2.4092320895202475
24bits,posit24,-0.36591478696741864,0.9999999999999991,0.0,2.4092320895202475
24bits,float24,-0.35588972431077703,1.0,0.0,2.4092320895202515
24bits,posit20,-0.35588972431077703,1.0,0.0,2.4092320895202515
24bits,posit24,-0.35588972431077703,1.0,0.0,2.409232089520251
24bits,float24,-0.34586466165413543,1.0,0.0,2.409232089520248
24bits,posit20,-0.34586466165413543,1.0,0.0,2.409232089520248
24bits,posit24,-0.34586466165413543,0.9999999999999997,0.0,2.4092320895202475
24bits,float24,-0.3358395989974938,0.9999999999999997,0.0,2.4092320895202453
24bits,posit20,-0.3358395989974938,0.9999999999999997,0.0,2.4092320895202453
24bits,posit24,-0.3358395989974938,1.0,0.0,2.409232089520248
24bits,float24,-0.3258145363408522,0.9999999999999998,0.0,2.409232089520246
24bits,posit20,-0.3258145363408522,0.9999999999999998,0.0,2.409232089520246
24bits,posit24,-0.3258145363408522,1.0,0.0,2.4092320895202506
24bits,float24,-0.3157894736842106,1.0,0.0,2.4092320895202493
24bits,posit20,-0.3157894736842106,1.0,0.0,2.4092320895202493
24bits,posit24,-0.3157894736842106,1.0,0.0,2.4092320895202475
24bits,float24,-0.305764411027569,1.0,0.0,2.409232089520251
24bits,posit20,-0.305764411027569,1.0,0.0,2.409232089520251
24bits,posit24,-0.305764411027569,1.0,0.0,2.4092320895202475
24bits,float24,-0.2957393483709274,0.9999999999999998,0.0,2.4092320895202493
24bits,posit20,-0.2957393483709274,0.9999999999999998,0.0,2.4092320895202493
24bits,posit24,-0.2957393483709274,0.9999999999999991,0.0,2.409232089520249
24bits,float24,-0.2857142857142858,0.9999999999999998,0.0,2.4092320895202493
24bits,posit20,-0.2857142857142858,0.9999999999999998,0.0,2.4092320895202493
24bits,posit24,-0.2857142857142858,1.0,0.0,2.409232089520246
24bits,float24,-0.2756892230576442,1.0,0.0,2.4092320895202515
24bits,posit20,-0.2756892230576442,1.0,0.0,2.4092320895202515
24bits,posit24,-0.2756892230576442,0.9999999999999998,0.0,2.4092320895202475
24bits,float24,-0.2656641604010026,1.0,0.0,2.409232089520252
24bits,posit20,-0.2656641604010026,1.0,0.0,2.409232089520252
24bits,posit24,-0.2656641604010026,0.9999999999999996,0.0,2.4092320895202493
24bits,float24,-0.255639097744361,0.9999999999999996,0.0,2.4092320895202475
24bits,posit20,-0.255639097744361,0.9999999999999996,0.0,2.4092320895202475
24bits,posit24,-0.255639097744361,0.9999999999999989,0.0,2.409232089520246
24bits,float24,-0.2456140350877194,1.0,0.0,2.409232089520249
24bits,posit20,-0.2456140350877194,1.0,0.0,2.409232089520249
24bits,posit24,-0.2456140350877194,1.0,0.0,2.4092320895202484
24bits,float24,-0.2355889724310778,0.9999999999999996,0.0,2.409232089520249
24bits,posit20,-0.2355889724310778,0.9999999999999996,0.0,2.409232089520249
24bits,posit24,-0.2355889724310778,1.0,0.0,2.409232089520249
24bits,float24,-0.2255639097744362,0.9999999999999991,0.0,2.409232089520249
24bits,posit20,-0.2255639097744362,0.9999999999999991,0.0,2.409232089520249
24bits,posit24,-0.2255639097744362,0.9999999999999999,0.0,2.409232089520249
24bits,float24,-0.21553884711779459,0.9999999999999992,0.0,2.4092320895202515
24bits,posit20,-0.21553884711779459,0.9999999999999992,0.0,2.4092320895202515
24bits,posit24,-0.21553884711779459,1.0,0.0,2.4092320895202484
24bits,float24,-0.20551378446115298,0.9999999999999999,0.0,2.4092320895202506
24bits,posit20,-0.20551378446115298,0.9999999999999999,0.0,2.4092320895202506
24bits,posit24,-0.20551378446115298,1.0,0.0,2.409232089520251
24bits,float24,-0.19548872180451138,1.0,0.0,2.409232089520251
24bits,posit20,-0.19548872180451138,1.0,0.0,2.409232089520251
24bits,posit24,-0.19548872180451138,1.0,0.0,2.409232089520246
24bits,float24,-0.18546365914786977,1.0,0.0,2.4092320895202457
24bits,posit20,-0.18546365914786977,1.0,0.0,2.4092320895202457
24bits,posit24,-0.18546365914786977,0.9999999999999999,0.0,2.4092320895202475
24bits,float24,-0.17543859649122817,1.0,0.0,2.4092320895202475
24bits,posit20,-0.17543859649122817,1.0,0.0,2.4092320895202475
24bits,posit24,-0.17543859649122817,1.0,0.0,2.409232089520251
24bits,float24,-0.16541353383458657,1.0,0.0,2.409232089520248
24bits,posit20,-0.16541353383458657,1.0,0.0,2.409232089520248
24bits,posit24,-0.16541353383458657,0.9999999999999998,0.0,2.4092320895202484
24bits,float24,-0.15538847117794496,0.9999999999999993,0.0,2.4092320895202493
24bits,posit20,-0.15538847117794496,0.9999999999999993,0.0,2.4092320895202493
24bits,posit24,-0.15538847117794496,1.0,0.0,2.409232089520249
24bits,float24,-0.14536340852130336,0.9999999999999998,0.0,2.409232089520246
24bits,posit20,-0.14536340852130336,0.9999999999999998,0.0,2.409232089520246
24bits,posit24,-0.14536340852130336,1.0,0.0,2.4092320895202484
